0.02179	 3.88581
0.02598	 3.94497
0.03239	 4.02005
0.04035	 4.11887
0.04872	 4.20023
0.05650	 4.27659
0.06308	 4.33856
0.06767	 4.39880
0.07609	 4.47525
0.08590	 4.56288
0.09419	 4.62649
0.10017	 4.68389
0.10735	 4.75078
0.11598	 4.81796
0.12470	 4.87829
0.13367	 4.94183
0.14383	 5.00904
0.15513	 5.07261
0.16596	 5.14417
0.17732	 5.21153
0.19048	 5.27064
0.20244	 5.32759
0.21559	 5.39084
0.22755	 5.42400
0.23890	 5.45742
0.25385	 5.49966
0.26700	 5.54390
0.27979	 5.57411
0.29330	 5.60034
0.30805	 5.62721
0.31960	 5.64862
0.33251	 5.66682
0.34590	 5.69009
0.36001	 5.70915
0.37539	 5.72677
0.38905	 5.74309
0.40174	 5.74678
0.41882	 5.76058
0.43104	 5.77290
0.44445	 5.78393
0.45826	 5.79696
0.47141	 5.79674
0.48456	 5.79870
0.49771	 5.80120
0.51109	 5.80016
0.52229	 5.81518
0.53715	 5.81254
0.55018	 5.81204
0.55925	 5.74535
0.56510	 5.69461
0.57218	 5.61253
0.57750	 5.53315
0.58412	 5.45080
0.58969	 5.37993
0.59625	 5.30757
0.60282	 5.23176
0.60938	 5.15570
0.61535	 5.07914
0.62251	 5.00633
0.62907	 4.91455
0.63585	 4.83739
0.64220	 4.76033
0.65116	 4.67152
0.65832	 4.59864
0.66510	 4.53623
0.67276	 4.43456
0.68041	 4.36865
0.68757	 4.30590
0.69533	 4.22580
0.70189	 4.15868
0.70846	 4.08366
0.71801	 3.98454
0.72577	 3.91749
0.73246	 3.84478
0.73950	 3.78992
0.74607	 3.73030
0.75323	 3.66332
0.76219	 3.59718
0.77055	 3.52911
0.77851	 3.46029
0.78667	 3.40345
0.80100	 3.31070
0.80956	 3.24338
0.81806	 3.19018
0.82915	 3.11046
0.83682	 3.04330
0.84824	 2.98075
0.86011	 2.91370
0.87206	 2.84310
0.88255	 2.78588
0.89416	 2.72162
0.90670	 2.66343
0.91924	 2.60607
0.93497	 2.53378
0.94672	 2.47773
0.96125	 2.41129
0.97419	 2.36218
0.98932	 2.29898
0.99868	 2.26975
