0.01340	 3.62283
0.03778	 3.64378
0.04926	 3.65545
0.06599	 3.66515
0.08141	 3.68946
0.09401	 3.69966
0.10723	 3.70333
0.12665	 3.70611
0.13890	 3.70208
0.15205	 3.70295
0.16520	 3.70926
0.18005	 3.70547
0.19149	 3.70501
0.20464	 3.70452
0.21778	 3.69532
0.22854	 3.68617
0.24646	 3.65217
0.25682	 3.63679
0.27395	 3.59894
0.28709	 3.57259
0.30023	 3.53183
0.31338	 3.48425
0.32652	 3.43151
0.33906	 3.36810
0.35100	 3.31117
0.36136	 3.24206
0.37131	 3.17687
0.37967	 3.11890
0.38922	 3.05109
0.39977	 2.97235
0.41311	 2.88068
0.42266	 2.81336
0.43162	 2.74470
0.44057	 2.65814
0.45371	 2.57887
0.46386	 2.50749
0.47281	 2.44199
0.48117	 2.37841
0.49504	 2.27735
0.50605	 2.20272
0.51342	 2.14488
0.52317	 2.07723
0.53611	 2.00556
0.54455	 1.91937
0.55342	 1.85027
0.56178	 1.78045
0.57492	 1.70823
0.59370	 1.59413
0.60478	 1.54820
0.61724	 1.46721
0.62747	 1.40660
0.64002	 1.34628
0.65984	 1.24372
0.68027	 1.17299
0.70273	 1.08346
0.72472	 1.00852
0.73791	 0.97193
0.75172	 0.93281
0.76486	 0.90320
0.77852	 0.86958
0.79354	 0.83419
0.80668	 0.81074
0.81744	 0.78464
0.83058	 0.76310
0.84851	 0.72611
0.86842	 0.69140
0.87719	 0.67733
0.89535	 0.65580
0.90563	 0.63908
0.93132	 0.60057
0.94339	 0.58176
0.95770	 0.56700
0.96741	 0.55132
0.98205	 0.54016
1.00306	 0.52053
