0.03374	 3.87800
0.04570	 3.93254
0.05467	 3.99656
0.06335	 4.05610
0.07680	 4.12582
0.08893	 4.17466
0.10311	 4.24143
0.11432	 4.29392
0.12839	 4.35700
0.14018	 4.41019
0.15285	 4.44862
0.16648	 4.49738
0.17940	 4.52865
0.19219	 4.56253
0.20594	 4.59633
0.21909	 4.62469
0.22626	 4.63751
0.24539	 4.67079
0.25901	 4.69152
0.27169	 4.70714
0.28483	 4.71503
0.30276	 4.72626
0.31567	 4.73127
0.32906	 4.73726
0.33862	 4.73795
0.35607	 4.72844
0.36943	 4.70694
0.38164	 4.69556
0.39479	 4.66622
0.40793	 4.63580
0.41868	 4.61733
0.43350	 4.58027
0.44955	 4.51917
0.46229	 4.46783
0.47394	 4.40951
0.48379	 4.34070
0.49633	 4.27611
0.50780	 4.21177
0.51544	 4.15002
0.52320	 4.09239
0.53156	 4.02276
0.54127	 3.95738
0.55007	 3.90241
0.55903	 3.82162
0.56679	 3.74921
0.57324	 3.69415
0.58171	 3.61665
0.58828	 3.54932
0.59544	 3.48401
0.60380	 3.41596
0.61156	 3.35454
0.61992	 3.27741
0.62912	 3.21421
0.63724	 3.14582
0.64655	 3.07598
0.65604	 3.00702
0.66410	 2.92797
0.67186	 2.85815
0.68022	 2.78260
0.69217	 2.71222
0.70232	 2.64349
0.71127	 2.58013
0.71963	 2.52350
0.73264	 2.44059
0.74292	 2.37678
0.75367	 2.31852
0.76860	 2.24568
0.78174	 2.18396
0.79429	 2.11864
0.80420	 2.05821
0.82185	 1.98764
0.83550	 1.94197
0.84645	 1.90285
0.86520	 1.83600
0.87994	 1.77743
0.89240	 1.72262
0.90599	 1.68835
0.91889	 1.64617
0.93227	 1.59784
0.94627	 1.54980
0.95975	 1.51631
0.97185	 1.49431
0.98604	 1.44620
0.99440	 1.41956
