0.05644	 3.73657
0.06959	 3.76221
0.08393	 3.78886
0.09756	 3.81615
0.11023	 3.84592
0.12338	 3.86203
0.13693	 3.88244
0.15207	 3.90052
0.16486	 3.91372
0.17837	 3.92447
0.18793	 3.93027
0.20526	 3.93244
0.22140	 3.95441
0.23455	 3.94576
0.24680	 3.93448
0.26239	 3.90902
0.27553	 3.88483
0.28832	 3.85699
0.30146	 3.82466
0.31580	 3.78716
0.32835	 3.75183
0.34403	 3.68641
0.35642	 3.63885
0.37093	 3.58208
0.38390	 3.51091
0.39524	 3.45574
0.41137	 3.37714
0.42331	 3.31352
0.43478	 3.25593
0.44495	 3.19151
0.46154	 3.10844
0.47288	 3.04619
0.48304	 2.97979
0.49438	 2.91521
0.50573	 2.85648
0.52006	 2.77286
0.52962	 2.70679
0.53977	 2.64295
0.55112	 2.57382
0.56255	 2.51259
0.57202	 2.45661
0.58277	 2.38481
0.59411	 2.31482
0.60665	 2.23313
0.61740	 2.17278
0.62670	 2.10744
0.63986	 2.03180
0.65264	 1.97389
0.66475	 1.90133
0.67593	 1.84605
0.68847	 1.77728
0.70161	 1.71759
0.71296	 1.66614
0.72718	 1.59779
0.73984	 1.54589
0.75213	 1.50026
0.76599	 1.43793
0.77807	 1.38358
0.79181	 1.33717
0.80599	 1.27922
0.81630	 1.24692
0.82984	 1.21134
0.84258	 1.17355
0.85811	 1.12727
0.87081	 1.08715
0.88440	 1.05281
0.89754	 1.01776
0.90949	 0.99147
0.92383	 0.95446
0.93638	 0.92210
0.95370	 0.88192
0.96685	 0.85830
0.98047	 0.82319
0.99266	 0.80019
1.00031	 0.79393
