0.00652	 1.25072
0.00978	 1.27710
0.01551	 1.33613
0.02040	 1.37214
0.02854	 1.41330
0.03829	 1.44343
0.04723	 1.46953
0.06022	 1.49772
0.07567	 1.52643
0.09187	 1.55243
0.11081	 1.58205
0.12811	 1.60197
0.14380	 1.61644
0.16204	 1.63045
0.17688	 1.64112
0.20000	 1.66026
0.22488	 1.67083
0.24012	 1.67591
0.26055	 1.68255
0.27856	 1.68523
0.29622	 1.68913
0.31466	 1.69386
0.33188	 1.69697
0.34971	 1.70031
0.36629	 1.70327
0.38376	 1.70525
0.40000	 1.70754
0.41537	 1.70992
0.45508	 1.71194
0.47473	 1.71251
0.49074	 1.71270
0.50857	 1.71479
0.52640	 1.71704
0.54562	 1.71780
0.56260	 1.71985
0.57989	 1.71790
0.60000	 1.71644
0.62041	 1.71715
0.64310	 1.71860
0.66093	 1.71773
0.67876	 1.71731
0.69659	 1.71734
0.71037	 1.71805
0.73569	 1.71324
0.75169	 1.71449
0.76906	 1.71351
0.78734	 1.70177
0.80000	 1.68948
0.82216	 1.66554
0.83753	 1.63920
0.85128	 1.61065
0.86341	 1.57592
0.87554	 1.54775
0.88686	 1.51957
0.89818	 1.48988
0.90950	 1.45620
0.92163	 1.42767
0.93133	 1.40078
0.95074	 1.35491
0.96369	 1.32908
0.97501	 1.30471
0.99685	 1.25304
1.00000	 1.22817
1.02112	 1.20144
1.03406	 1.17243
1.04862	 1.14546
1.08503	 1.07569
1.10040	 1.04660
1.11578	 1.01966
1.13196	 0.99384
1.14978	 0.97630
1.16758	 0.95076
1.20000	 0.93275
