0.00566	 3.91026
0.00842	 4.01815
0.01047	 4.12634
0.01287	 4.24865
0.01802	 4.34120
0.02066	 4.41515
0.02246	 4.50272
0.02486	 4.56993
0.02965	 4.64519
0.03384	 4.73760
0.03744	 4.80737
0.04223	 4.88642
0.04761	 4.95185
0.05240	 5.02327
0.06018	 5.11922
0.06796	 5.18469
0.07514	 5.25456
0.08220	 5.31526
0.09009	 5.38406
0.10046	 5.45744
0.11521	 5.53730
0.12836	 5.59586
0.14200	 5.64330
0.15467	 5.68578
0.16519	 5.71109
0.19263	 5.76220
0.20548	 5.79080
0.22831	 5.82177
0.24588	 5.84100
0.25867	 5.84431
0.27003	 5.85045
0.28523	 5.86610
0.30529	 5.88432
0.32401	 5.89852
0.33636	 5.89906
0.34951	 5.90483
0.36164	 5.91502
0.37441	 5.91586
0.39135	 5.92934
0.40347	 5.93358
0.42003	 5.94185
0.43318	 5.94054
0.44633	 5.94903
0.45948	 5.94637
0.46844	 5.94700
0.48679	 5.94803
0.49825	 5.95438
0.51599	 5.96034
0.52880	 5.96164
0.54015	 5.96231
0.55509	 5.96635
0.56744	 5.96604
0.58497	 5.96631
0.60201	 5.97234
0.61605	 5.96898
0.63517	 5.96082
0.64752	 5.97434
0.66177	 5.97590
0.67701	 5.97746
0.69254	 5.96704
0.70449	 5.91642
0.71165	 5.84457
0.71643	 5.79302
0.72180	 5.71570
0.72836	 5.64940
0.73373	 5.58074
0.73910	 5.50926
0.74507	 5.45135
0.75223	 5.36528
0.75760	 5.29643
0.76297	 5.22568
0.77014	 5.16637
0.77969	 5.05924
0.78625	 4.99053
0.79282	 4.90983
0.79998	 4.84126
0.80774	 4.76959
0.81789	 4.66838
0.82667	 4.57423
0.83341	 4.50270
0.84177	 4.43260
0.84953	 4.36294
0.85830	 4.28149
0.86624	 4.21702
0.87358	 4.14406
0.88296	 4.07140
0.89012	 3.99909
0.89788	 3.93846
0.90863	 3.85708
0.91699	 3.79014
0.92603	 3.72432
0.93524	 3.65080
0.94505	 3.57697
0.95401	 3.51056
0.96502	 3.44475
0.97550	 3.37000
0.98612	 3.29616
0.99581	 3.24307
