0.01343	 3.95582
0.01942	 4.04950
0.02242	 4.09934
0.02601	 4.18118
0.03080	 4.24605
0.03380	 4.33820
0.03819	 4.43218
0.04278	 4.48933
0.04757	 4.55895
0.05236	 4.63766
0.05774	 4.71286
0.06333	 4.77754
0.06852	 4.84043
0.07271	 4.91479
0.08288	 5.02077
0.09173	 5.07821
0.10023	 5.15289
0.11022	 5.21779
0.12475	 5.31937
0.13730	 5.38484
0.14807	 5.45331
0.16116	 5.51036
0.17426	 5.55931
0.18812	 5.58658
0.20127	 5.61902
0.21419	 5.64419
0.22781	 5.66730
0.24072	 5.68313
0.25339	 5.70033
0.26531	 5.71364
0.28615	 5.74002
0.30408	 5.75928
0.31723	 5.76720
0.33038	 5.78256
0.34352	 5.79649
0.35667	 5.79845
0.36982	 5.81584
0.38246	 5.82188
0.39612	 5.82963
0.40860	 5.83567
0.42361	 5.84444
0.43676	 5.85480
0.44990	 5.86054
0.46239	 5.86483
0.47620	 5.87132
0.49413	 5.88092
0.50728	 5.89322
0.52043	 5.89899
0.53223	 5.89941
0.54672	 5.90127
0.56525	 5.90430
0.58935	 5.91246
0.60015	 5.91762
0.61365	 5.92194
0.62620	 5.91409
0.63456	 5.81638
0.64164	 5.74638
0.64828	 5.66302
0.65365	 5.58072
0.66022	 5.51339
0.66619	 5.43127
0.67215	 5.36176
0.68290	 5.25368
0.68827	 5.19191
0.69185	 5.13163
0.69961	 5.02945
0.70677	 4.96217
0.71333	 4.89893
0.71960	 4.83709
0.72587	 4.76766
0.73184	 4.70542
0.73840	 4.63809
0.74497	 4.56388
0.75094	 4.49415
0.75870	 4.42675
0.76944	 4.30221
0.77601	 4.23476
0.78317	 4.16619
0.79033	 4.10652
0.79809	 4.02885
0.80722	 3.95007
0.81959	 3.85005
0.82585	 3.79127
0.83355	 3.71796
0.84406	 3.64782
0.85422	 3.57548
0.86257	 3.50803
0.87034	 3.44085
0.88088	 3.37339
0.89243	 3.28987
0.90079	 3.22841
0.90855	 3.17104
0.92432	 3.07681
0.93542	 3.01713
0.94692	 2.95419
0.95931	 2.89494
0.97216	 2.82794
0.98488	 2.77800
0.99599	 2.73314
